Fecha,Hora,Megabytes Normal,Megabytes Picos,Megabytes MySQL
2023-10-02,20:57:05,5.55,6.47,166.296875
2023-10-02,20:57:29,5.55,6.47,166.296875
2023-10-02,20:58:13,0.79,1,166.296875
2023-10-02,20:58:26,14.63,14.81,166.296875
2023-10-02,20:58:34,11.35,13.3,166.296875
2023-10-02,21:13:32,0.79,1,166.296875
2023-10-02,21:13:41,8.05,9.02,166.296875
2023-10-02,21:17:44,0.79,1,166.296875
2023-10-02,21:17:59,14.54,14.72,166.296875
2023-10-02,21:18:06,0.71,0.85,166.296875
2023-10-02,21:18:19,0.72,0.85,166.484375
2023-10-02,21:18:35,0.72,0.85,166.484375
2023-10-02,21:18:50,14.54,14.73,166.484375
2023-10-02,21:19:05,1.42,54.24,198.390625
2023-10-02,21:19:07,0.72,0.85,198.390625
2023-10-02,21:19:18,1.44,1.62,198.390625
2023-10-02,21:19:30,0.72,0.85,198.390625
2023-10-02,21:19:49,0.72,0.85,198.390625
2023-10-02,21:19:58,0.79,1,198.390625
2023-10-02,21:21:10,0.79,1,198.390625
2023-10-02,21:21:28,1.42,54.24,198.390625
2023-10-02,21:21:38,1.44,1.62,198.40625
2023-10-02,21:21:44,0.79,1,198.40625
2023-10-02,21:21:49,0.79,1,198.40625
2023-10-02,21:25:27,8.05,9.02,198.40625
2023-10-02,21:25:38,7.92,9.02,202.203125
2023-10-02,21:27:12,8.85,9.21,202.4375
2023-10-02,21:27:16,10.84,11.03,202.78125
2023-10-02,21:27:24,8.85,9.21,202.78125
2023-10-02,21:27:29,10.84,11.03,202.78125
2023-10-02,21:33:52,8.85,9.21,202.78125
2023-10-02,21:34:08,10.95,11.13,203.171875
2023-10-02,21:34:19,10.95,11.13,203.171875
2023-10-02,21:34:32,10.95,11.13,203.171875
2023-10-02,21:37:21,10.95,11.13,203.171875
2023-10-02,21:37:33,7.92,9.02,203.171875
2023-10-02,21:37:40,10.7,10.89,203.546875
2023-10-02,21:37:45,10.7,10.89,203.546875
2023-10-02,22:13:48,0.79,1,203.546875
2023-10-02,22:13:51,0.79,1,203.546875
2023-10-02,22:16:43,5.55,6.47,203.546875
2023-10-02,22:17:13,25.7,25.88,204.875
2023-10-02,22:17:17,24.79,24.98,205.78125
2023-10-02,22:18:01,0.79,1,205.78125
2023-10-02,22:19:54,0.79,1,205.78125
2023-10-02,22:20:28,14.63,14.81,205.78125
2023-10-02,22:20:35,14.54,14.73,205.78125
2023-10-02,22:30:01,11.35,13.3,205.78125
2023-10-02,22:30:48,39.86,40.39,208.375
2023-10-02,22:31:13,44.58,52.94,208.375
2023-10-02,22:32:05,39.86,40.39,208.375
2023-10-02,22:33:32,44.58,52.94,208.375
2023-10-02,22:33:47,44.58,52.94,208.375
2023-10-02,22:52:55,39.67,40.13,208.796875
2023-10-02,22:53:34,39.86,40.39,208.796875
2023-10-02,22:53:43,40.33,40.55,208.796875
2023-10-02,22:54:30,39.78,40.13,208.796875
2023-10-02,22:55:47,39.78,40.13,208.796875
2023-10-02,22:57:00,0.79,1,208.796875
2023-10-02,22:57:17,8.05,9.02,208.796875
2023-10-02,22:57:44,10.4,10.59,208.84375
2023-10-02,23:03:47,10.5,10.71,208.84375
2023-10-02,23:03:58,10.5,10.71,208.84375
2023-10-02,23:08:26,0.79,1,208.84375
2023-10-02,23:08:44,20.17,20.39,209.34375
2023-10-02,23:08:59,20.13,20.34,209.34375
2023-10-02,23:10:27,0.79,1,209.34375
2023-10-02,23:11:09,14.54,14.73,209.34375
2023-10-02,23:16:17,11.84,13.3,209.390625
2023-10-02,23:16:41,11.76,13.06,209.390625
2023-10-02,23:16:56,0.79,1,209.390625
2023-10-02,23:20:10,5.55,6.47,209.390625
2023-10-02,23:20:20,15,15.2,209.953125
2023-10-02,23:20:33,14.87,15.11,209.953125
2023-10-02,23:20:43,14.87,15.11,209.953125
2023-10-02,23:20:51,15,15.2,209.953125
2023-10-02,23:21:03,0.79,1,209.953125
2023-10-02,23:29:09,0.74,0.87,209.96875
2023-10-02,23:29:38,0.74,0.87,209.96875
2023-10-02,23:29:57,0.79,1,209.96875
2023-10-02,23:30:14,0.79,1,209.96875
2023-10-02,23:30:35,0.8,0.95,210.265625
2023-10-02,23:35:47,0.75,0.9,210.265625
2023-10-02,23:35:53,0.79,1,210.265625
2023-10-02,23:36:20,0.79,1,210.265625
2023-10-02,23:36:39,0.79,1,210.265625
2023-10-02,23:37:06,0.75,0.9,210.265625
2023-10-02,23:37:20,0.79,1,210.265625
2023-10-02,23:37:38,0.84,1.92,210.265625
2023-10-02,23:41:35,0.84,1.92,214.515625
2023-10-02,23:43:58,36.81,45.15,214.53125
2023-10-02,23:50:23,36.05,44.39,214.53125
2023-10-02,23:50:43,36.05,44.39,214.53125
2023-10-02,23:51:27,36.05,44.39,214.53125
2023-10-02,23:52:28,36.05,44.39,214.53125
2023-10-02,23:53:03,36.05,44.39,214.53125
2023-10-02,23:53:53,36.05,44.4,214.53125
2023-10-02,23:54:57,36.05,44.4,214.53125
2023-10-02,23:55:30,36.05,44.4,214.53125
2023-10-02,23:58:22,36.11,44.46,214.546875
2023-10-03,00:00:37,0.75,0.89,214.546875
2023-10-03,00:01:43,0.79,0.93,214.546875
2023-10-03,00:02:24,0.79,0.93,214.546875
2023-10-03,00:03:14,0.75,0.89,214.578125
2023-10-03,00:08:46,0.75,0.89,394.921875
2023-10-03,00:09:08,0.75,0.89,394.921875
2023-10-03,00:09:32,0.75,0.89,394.921875
2023-10-03,00:10:17,0.79,1,395.140625
2023-10-03,00:10:40,0.79,1,395.140625
2023-10-03,00:11:21,0.75,0.9,395.140625
2023-10-03,00:12:49,0.79,1,395.140625
2023-10-03,00:13:30,14.54,14.73,395.140625
2023-10-03,00:13:43,10.95,13.15,395.421875
2023-10-03,00:19:28,10.76,13.18,395.4375
2023-10-03,00:20:02,10.76,13.17,395.4375
2023-10-03,00:20:20,10.81,13.18,395.4375
2023-10-03,00:21:39,14.67,14.85,395.4375
2023-10-03,00:21:48,10.98,13.18,395.4375
2023-10-03,00:21:55,10.98,13.18,395.4375
2023-10-03,00:24:37,10.93,13.18,395.4375
2023-10-03,00:26:56,10.93,13.18,395.4375
2023-10-03,00:27:31,10.94,13.18,395.4375
2023-10-03,00:27:42,10.94,13.18,395.4375
2023-10-03,00:28:05,10.94,13.18,395.4375
2023-10-03,00:28:49,10.94,13.18,395.4375
2023-10-03,00:29:33,10.98,13.18,395.4375
2023-10-03,00:30:15,10.98,13.18,395.4375
2023-10-03,00:30:22,10.98,13.18,395.4375
2023-10-03,00:30:53,10.94,13.18,395.4375
2023-10-03,00:34:01,11,13.18,395.4375
2023-10-03,00:35:42,11,13.18,395.4375
2023-10-03,00:37:34,11,13.18,395.4375
2023-10-03,00:39:03,11,13.18,395.4375
2023-10-03,00:40:10,11,13.18,395.4375
2023-10-03,00:42:33,10.98,13.18,395.4375
2023-10-03,00:43:28,10.95,13.15,395.4375
2023-10-03,00:45:04,10.95,13.15,395.4375
2023-10-03,00:45:57,10.95,13.15,395.4375
2023-10-03,00:46:57,0.79,1,395.4375
2023-10-03,00:51:27,14.54,14.73,395.4375
2023-10-03,00:53:38,10.95,13.15,395.4375
2023-10-03,00:53:50,14.63,14.81,395.4375
2023-10-03,00:53:58,10.95,13.15,395.4375
2023-10-03,00:54:19,14.63,14.81,395.4375
2023-10-03,00:54:29,0.79,1,395.4375
2023-10-03,00:54:35,7.92,9.02,395.4375
2023-10-03,00:55:02,9.11,9.39,395.59375
2023-10-03,00:55:30,0.79,1,395.59375
2023-10-03,00:55:45,7.92,9.02,395.59375
2023-10-03,00:55:59,14.37,14.51,416.328125
2023-10-03,08:37:18,12.13,12.35,116.984375
2023-10-03,08:37:28,14.37,14.51,146.28125
2023-10-03,08:39:08,24.51,24.74,146.28125
2023-10-03,08:39:52,14.37,14.51,146.28125
2023-10-03,08:40:01,13.14,13.71,146.28125
2023-10-03,08:40:14,26.89,27.07,160.015625
2023-10-03,08:40:23,14.35,25.87,160.65625
2023-10-03,08:40:33,11.84,14.27,160.65625
2023-10-03,08:45:49,11.84,14.27,164.25
2023-10-03,08:54:20,11.84,14.27,164.25
2023-10-03,08:54:40,11.84,14.27,164.25
2023-10-03,08:56:45,11.84,14.27,164.25
2023-10-03,09:06:14,12.13,14.32,164.25
2023-10-03,09:06:25,11.67,13.56,164.25
2023-10-03,09:07:22,11.76,13.94,164.25
2023-10-03,09:07:35,11.76,13.94,164.25
2023-10-03,09:50:22,12.04,13.94,164.25
2023-10-03,09:50:44,13.8,13.94,169.25
2023-10-03,09:51:54,13.8,13.94,169.25
2023-10-03,09:52:04,13.8,13.94,169.25
2023-10-03,09:52:41,13.8,13.94,169.25
2023-10-03,09:52:55,13.8,13.94,169.25
2023-10-03,09:53:42,1.17,1.38,169.25
2023-10-03,09:53:50,1.3,2.37,169.265625
2023-10-03,09:54:01,36.38,44.73,169.46875
2023-10-03,09:54:49,1.3,2.37,175.734375
2023-10-03,09:55:09,1.17,1.38,175.75
2023-10-03,09:55:28,14.92,15.1,175.75
2023-10-03,09:55:41,13.18,13.68,175.75
2023-10-03,09:55:49,13.8,13.94,175.75
2023-10-03,09:56:03,13.8,13.94,175.75
2023-10-03,09:56:17,13.8,13.94,175.75
2023-10-03,10:03:55,13.8,13.94,175.75
2023-10-03,10:05:45,13.8,13.94,175.75
2023-10-03,10:06:33,13.8,13.94,175.75
2023-10-03,10:06:47,13.8,13.94,175.75
2023-10-03,10:06:59,13.8,13.94,175.765625
2023-10-03,10:30:43,13.8,13.94,175.765625
2023-10-03,11:45:41,13.8,13.94,175.765625
2023-10-03,11:46:27,13.8,13.94,175.765625
2023-10-03,11:46:47,13.8,13.94,175.765625
2023-10-03,11:48:46,13.8,13.94,175.765625
2023-10-03,12:05:36,13.8,13.94,175.765625
2023-10-03,12:07:06,13.8,13.94,175.78125
2023-10-03,12:13:37,13.56,13.67,175.78125
2023-10-03,12:14:55,3.87,4.09,175.78125
2023-10-03,12:18:37,3.87,4.09,175.78125
2023-10-03,12:18:54,3.87,4.09,175.78125
2023-10-03,12:19:25,1.48,3.93,175.78125
2023-10-03,12:23:46,14.54,14.73,175.78125
2023-10-03,12:25:57,12.76,13.3,175.9375
2023-10-03,12:26:06,13.48,13.59,175.9375
2023-10-03,12:26:50,14.18,14.28,177.453125
2023-10-03,12:27:17,13.58,14.06,177.453125
2023-10-03,12:28:06,13.49,13.6,177.453125
2023-10-03,12:32:34,12.77,13.3,177.453125
2023-10-03,12:32:40,12.66,13.05,177.453125
2023-10-03,12:32:48,12.77,13.3,177.453125
2023-10-03,12:32:55,13.49,13.6,177.453125
2023-10-03,12:33:32,12.45,13.57,177.765625
2023-10-03,12:33:51,13.33,13.81,177.765625
2023-10-03,12:35:45,13.49,13.6,177.765625
2023-10-03,12:37:39,14.25,14.36,177.765625
2023-10-03,12:37:50,1.56,4.45,177.765625
2023-10-03,12:38:05,7.92,9.02,180.984375
2023-10-03,12:38:14,14.37,14.51,180.984375
2023-10-03,12:38:54,9.34,9.46,181.078125
2023-10-03,12:40:42,1.31,3.24,181.078125
2023-10-03,12:41:46,5.55,6.47,184.015625
2023-10-03,12:41:57,12.39,13.21,184.453125
2023-10-03,12:42:41,5.87,6.77,196.09375
2023-10-03,12:42:51,24.38,24.61,198.90625
2023-10-03,12:43:44,27.98,37.98,199.09375
2023-10-03,12:44:37,20.17,20.39,199.09375
2023-10-03,12:44:52,0.79,1,199.09375
2023-10-03,12:45:15,0.79,1,199.109375
2023-10-03,13:00:00,0.75,0.9,199.109375
2023-10-03,13:01:19,0.75,0.9,199.109375
2023-10-03,13:02:39,0.79,1.01,199.109375
2023-10-03,13:03:16,0.75,0.9,199.109375
2023-10-03,13:03:19,0.75,0.9,199.109375
2023-10-03,13:03:22,0.75,0.9,199.109375
2023-10-03,13:03:42,0.75,0.9,199.109375
2023-10-03,13:03:49,0.75,0.9,199.109375
2023-10-03,13:09:21,14.54,14.73,199.109375
2023-10-03,13:09:30,0.79,1.01,199.109375
2023-10-03,13:09:37,14.54,14.73,199.109375
2023-10-03,13:09:45,0.79,1.01,199.109375
2023-10-03,13:10:09,0.75,0.89,199.125
2023-10-03,13:12:15,0.75,0.9,199.125
2023-10-03,13:12:53,0.75,0.88,199.140625
2023-10-03,13:13:57,0.74,0.88,199.140625
2023-10-03,13:30:06,11.07,13.24,214.84375
2023-10-03,13:57:58,0.79,1.01,215.125
2023-10-03,13:58:11,0.77,0.9,217.484375
2023-10-03,14:00:15,0.76,0.89,217.484375
2023-10-03,14:05:26,0.79,1.01,217.6875
2023-10-03,14:06:50,0.76,0.89,217.6875
2023-10-03,14:07:06,0.76,0.89,217.6875
2023-10-03,14:08:36,0.76,0.89,217.6875
2023-10-03,14:10:45,0.79,1.01,218.15625
2023-10-03,14:13:27,0.79,1.01,220.921875
2023-10-03,14:13:37,1.19,2.26,226.734375
2023-10-03,14:14:04,0.8,1.02,227.59375
2023-10-03,14:14:12,1.2,2.27,227.671875
2023-10-03,19:18:12,1.2,2.26,248.859375
2023-10-03,19:18:43,1.2,2.27,248.9375
2023-10-03,19:57:14,0.8,1.02,273.03125
2023-10-03,19:57:35,0.8,1.01,273.5625
2023-10-03,19:58:00,11.07,13.24,280.75
2023-10-03,20:07:50,11.03,13.24,280.765625
2023-10-03,20:08:25,11.03,13.24,280.765625
2023-10-03,20:08:33,11.03,13.24,280.765625
2023-10-03,20:08:43,7.21,9.03,283.65625
2023-10-03,20:10:18,7.2,9.03,283.65625
2023-10-03,20:12:17,5.22,6.46,285.953125
2023-10-03,20:12:26,5.22,6.46,285.953125
2023-10-03,20:17:42,0.8,1.01,285.953125
2023-10-03,20:17:55,7.2,9.03,285.953125
2023-10-03,20:19:29,7.2,9.03,285.953125
2023-10-03,20:19:43,4.14,5.07,339.765625
2023-10-03,20:20:42,4.14,5.07,339.765625
2023-10-03,20:21:18,4.14,5.07,339.765625
2023-10-03,20:21:51,4.14,5.07,339.765625
2023-10-03,20:22:41,4.14,5.07,339.765625
2023-10-03,20:23:13,10.35,11.29,339.765625
2023-10-03,20:27:12,4.14,5.07,339.796875
2023-10-03,20:27:32,11.03,13.24,339.796875
2023-10-03,20:27:42,1.4,1.64,340
2023-10-03,20:29:28,1.4,1.64,340.046875
2023-10-03,20:30:52,1.4,1.64,340.109375
2023-10-03,20:33:41,1.4,1.64,340.109375
2023-10-03,20:34:31,1.4,1.64,340.109375
2023-10-03,20:35:49,1.4,1.64,340.109375
2023-10-03,20:36:57,1.4,1.64,340.109375
2023-10-03,20:49:16,1.4,1.65,340.109375
2023-10-03,20:50:31,1.4,1.64,340.109375
2023-10-03,20:51:22,0.8,1.01,340.109375
2023-10-03,20:51:46,0.77,0.9,346.328125
2023-10-03,21:09:07,0.77,0.89,346.40625
2023-10-03,21:14:07,0.8,1.01,346.40625
2023-10-03,21:14:16,1.2,2.27,347.125
2023-10-03,21:16:09,36.27,407.87,347.125
2023-10-03,21:23:53,36.27,407.87,347.265625
2023-10-03,21:38:08,36.27,407.87,347.359375
2023-10-03,21:40:35,36.27,407.87,347.359375
2023-10-03,21:44:42,1.2,2.27,347.359375
2023-10-03,21:44:56,1.2,2.27,347.359375
2023-10-03,21:45:26,1.2,2.27,347.359375
2023-10-03,21:47:10,1.2,2.27,347.390625
2023-10-03,21:48:42,1.2,2.27,347.390625
2023-10-03,21:49:42,1.2,2.27,347.390625
2023-10-03,21:50:52,1.61,2.27,347.390625
2023-10-03,21:55:17,1.34,2.41,121.65625
2023-10-03,21:57:14,1.21,2.27,138.046875
2023-10-03,22:00:05,1.21,2.27,138.046875
2023-10-03,22:00:44,1.21,2.27,172.546875
2023-10-03,22:03:02,1.21,2.27,172.546875
2023-10-03,22:03:34,1.21,2.27,172.546875
2023-10-03,22:04:01,1.21,2.27,172.546875
2023-10-03,22:04:19,1.21,2.27,172.546875
2023-10-03,22:04:46,1.21,2.27,172.546875
2023-10-03,22:05:08,1.21,2.27,172.59375
2023-10-03,22:05:58,1.21,2.27,172.59375
2023-10-03,22:06:28,1.21,2.27,172.59375
2023-10-03,22:07:57,1.21,2.27,172.59375
2023-10-03,22:09:06,1.21,2.27,172.59375
2023-10-03,22:09:44,1.2,2.27,172.59375
2023-10-03,22:10:10,1.2,2.27,172.59375
2023-10-03,22:10:26,1.2,2.27,172.59375
2023-10-03,22:10:42,1.2,2.27,172.59375
2023-10-03,22:10:57,1.2,2.27,172.59375
2023-10-03,22:11:33,1.2,2.27,172.59375
2023-10-03,22:11:55,1.2,2.27,172.59375
2023-10-03,22:12:15,1.2,2.27,172.59375
2023-10-03,22:12:30,1.2,2.27,172.59375
2023-10-03,22:12:43,1.2,2.27,172.59375
2023-10-03,22:13:13,1.2,2.27,172.59375
2023-10-03,22:13:34,1.2,2.27,172.59375
2023-10-03,22:13:46,1.2,2.27,172.59375
2023-10-03,22:14:43,1.2,2.27,172.59375
2023-10-03,22:15:49,1.2,2.27,172.59375
2023-10-03,22:15:57,1.2,2.27,172.59375
2023-10-03,22:17:35,1.2,2.27,172.59375
2023-10-03,22:18:33,1.2,2.27,172.59375
2023-10-03,22:19:01,1.2,2.27,172.59375
2023-10-03,22:21:04,1.2,2.27,172.59375
2023-10-03,22:21:41,1.2,2.27,172.59375
2023-10-03,22:26:53,1.2,2.27,172.59375
2023-10-03,22:27:33,1.2,2.27,172.59375
2023-10-03,22:29:31,1.2,2.27,172.59375
2023-10-03,22:29:55,1.2,2.27,172.59375
2023-10-03,22:30:27,1.2,2.27,172.59375
2023-10-03,22:30:35,1.2,2.27,172.59375
2023-10-03,22:31:59,1.2,2.27,172.59375
2023-10-03,22:32:37,1.2,2.27,172.59375
2023-10-03,22:34:05,1.2,2.27,172.59375
2023-10-03,22:34:51,1.21,2.27,172.59375
2023-10-03,22:35:05,1.21,2.27,172.59375
2023-10-03,22:36:15,1.21,2.27,172.59375
2023-10-03,22:37:13,1.2,2.27,172.59375
2023-10-03,22:37:31,1.21,2.27,172.59375
2023-10-03,22:39:41,1.2,2.27,233.859375
2023-10-03,22:40:13,1.2,2.27,234.09375
2023-10-03,22:56:10,1.2,2.27,234.15625
2023-10-03,23:03:48,1.2,2.27,234.203125
2023-10-03,23:07:12,0.81,0.95,234.296875
2023-10-03,23:07:42,0.79,0.94,234.296875
2023-10-03,23:07:43,0.79,0.94,234.296875
2023-10-03,23:14:09,1.2,2.27,234.296875
2023-10-03,23:14:30,0.82,0.97,234.296875
2023-10-03,23:20:13,1.2,2.27,234.296875
2023-10-03,23:20:51,0.82,0.97,234.296875
2023-10-03,23:23:23,7.77,10.14,234.296875
2023-10-03,23:24:31,1.2,2.27,234.296875
2023-10-03,23:24:56,0.81,0.96,234.296875
2023-10-03,23:27:38,1.2,2.27,234.296875
2023-10-03,23:28:21,0.82,0.97,234.296875
2023-10-03,23:29:34,1.2,2.27,234.296875
2023-10-03,23:30:40,0.81,0.96,234.296875
2023-10-03,23:33:57,1.2,2.27,234.296875
2023-10-03,23:34:16,0.8,0.96,234.296875
2023-10-03,23:36:06,1.2,2.27,234.296875
2023-10-03,23:43:16,1.2,2.27,234.296875
2023-10-03,23:43:36,0.8,1.01,234.296875
2023-10-03,23:43:52,0.74,0.87,234.34375
2023-10-03,23:59:05,0.74,0.87,234.34375
2023-10-03,23:59:19,0.74,0.87,234.34375
2023-10-04,00:00:33,0.76,0.91,234.375
2023-10-04,00:00:41,0.8,1.01,234.375
2023-10-04,00:00:56,0.85,1.95,234.375
2023-10-04,00:07:50,0.8,1.01,1168.125
2023-10-04,00:08:46,0.91,1.99,1168.125
2023-10-04,00:11:25,0.91,1.99,1168.125
2023-10-04,00:11:58,0.91,1.99,1168.125
2023-10-04,00:12:12,0.91,1.99,1168.125
2023-10-04,00:12:26,0.91,1.99,1168.125
2023-10-04,00:14:58,0.8,1.01,1168.15625
2023-10-04,00:15:13,0.94,2.01,1168.15625
2023-10-04,00:16:33,0.94,2.01,1168.15625
2023-10-04,00:20:18,0.79,0.93,1168.171875
2023-10-04,00:20:46,0.79,0.93,1168.171875
2023-10-04,00:21:35,0.8,1.01,1168.171875
2023-10-04,00:22:45,0.79,0.93,1168.171875
2023-10-04,00:26:11,0.8,1.01,1171.84375
2023-10-04,00:26:19,0.92,1.99,1171.84375
2023-10-04,00:28:09,0.92,1.99,1171.859375
2023-10-04,00:28:34,0.92,1.99,1171.859375
2023-10-04,00:28:48,0.92,1.99,1171.859375
2023-10-04,00:30:46,0.78,0.91,1171.859375
2023-10-04,00:31:11,0.78,0.91,1171.859375
2023-10-04,00:34:52,0.92,1.99,1171.859375
2023-10-04,00:35:02,0.8,1.01,1171.859375
2023-10-04,00:46:28,0.79,1.04,1171.859375
2023-10-04,00:49:50,0.79,1.04,1171.859375
2023-10-04,00:49:57,0.79,1.04,1171.859375
2023-10-04,00:51:13,0.79,1.05,1171.859375
2023-10-04,00:51:22,0.79,1.05,1171.859375
2023-10-04,00:51:42,0.79,1.04,1171.859375
2023-10-04,00:51:48,0.79,1.04,1171.859375
2023-10-04,00:52:28,0.79,1.04,1171.859375
2023-10-04,00:52:35,0.79,1.04,1171.859375
2023-10-04,00:54:53,0.79,1.04,1171.859375
2023-10-04,00:54:59,0.79,1.04,1171.859375
2023-10-04,00:55:59,0.79,1.04,1171.859375
2023-10-04,00:56:03,0.79,1.04,1171.859375
2023-10-04,00:57:44,0.79,1.04,1171.859375
2023-10-04,00:59:40,0.79,1.13,1171.859375
2023-10-04,00:59:47,0.79,1.13,1171.859375
2023-10-04,01:00:02,1.53,1.74,1173.140625
2023-10-04,01:00:54,1.53,1.74,1173.140625
2023-10-04,01:01:22,0.79,1.13,1173.140625
2023-10-04,01:01:27,0.75,0.9,1173.140625
2023-10-04,01:01:37,0.79,1.13,1173.140625
2023-10-04,01:01:47,0.73,0.87,1173.140625
2023-10-04,01:01:53,0.79,1.13,1173.140625
2023-10-04,01:05:56,0.79,1.13,1173.140625
2023-10-04,01:06:12,1.5,54.24,1199.609375
2023-10-04,01:07:30,1.44,1.62,1199.671875
2023-10-04,01:08:19,0.79,1.13,1199.671875
2023-10-04,01:09:29,0.79,1.13,1199.671875
2023-10-04,01:09:36,1.19,2.25,1199.671875
2023-10-04,01:15:13,1.2,2.26,1199.671875
2023-10-04,01:16:25,0.79,1.13,1199.84375
2023-10-04,01:17:07,14.54,14.72,1224.140625
2023-10-04,01:17:39,0.77,0.88,1224.140625
2023-10-04,01:18:04,0.77,0.88,1224.140625
2023-10-04,01:18:20,0.77,0.88,1224.15625
2023-10-04,01:18:24,0.77,0.88,1224.15625
2023-10-04,01:18:33,0.77,0.88,1224.171875
2023-10-04,01:19:56,0.79,1.13,1224.171875
2023-10-04,01:20:26,0.79,1.13,1224.328125
2023-10-04,01:21:30,0.73,0.86,1224.328125
2023-10-04,01:22:22,0.79,1.13,1224.328125
2023-10-04,01:22:59,0.79,1.13,1224.328125
2023-10-04,01:23:31,0.79,1.13,1224.328125
2023-10-04,01:24:16,0.83,1.91,1224.328125
2023-10-04,01:24:26,0.79,1.13,1225.953125
2023-10-04,01:24:42,0.79,1.13,1225.953125
2023-10-04,01:25:15,0.83,1.91,1225.953125
2023-10-04,01:26:14,0.79,1.13,1226.484375
2023-10-04,01:26:35,14.54,14.72,1226.484375
2023-10-04,01:26:46,0.79,1.13,1226.484375
2023-10-04,01:27:24,0.88,9.79,1226.484375
2023-10-04,01:27:55,0.93,9.8,1226.53125
2023-10-04,01:28:04,0.79,1.13,1226.53125
2023-10-04,01:32:10,0.8,0.98,1226.53125
2023-10-04,01:32:42,0.8,0.98,1226.53125
2023-10-04,01:33:48,0.79,1.13,1226.53125
2023-10-04,01:34:45,0.74,0.88,1226.53125
2023-10-04,01:35:16,0.74,0.88,1226.53125
2023-10-04,01:37:43,0.74,0.88,1226.53125
2023-10-04,01:37:58,0.84,1.93,1226.53125
2023-10-04,01:42:08,0.8,0.94,1226.53125
2023-10-04,01:42:17,0.84,1.93,1226.53125
2023-10-04,01:42:27,0.77,0.88,1226.53125
2023-10-04,01:45:39,0.75,0.9,1226.53125
2023-10-04,01:45:46,0.74,0.88,1226.53125
2023-10-04,01:45:52,0.75,0.9,1226.53125
2023-10-04,01:46:06,36.85,45.14,1226.546875
2023-10-04,01:46:26,0.79,1.13,1226.546875
2023-10-04,01:46:33,0.75,0.9,1226.546875
2023-10-04,01:46:43,0.75,0.9,1226.546875
2023-10-04,02:05:03,14.54,14.73,1226.546875
2023-10-04,02:05:12,10.95,13.15,1226.75
2023-10-04,02:05:22,14.63,14.81,1249.171875
2023-10-04,02:05:30,0.79,1.13,1249.171875
2023-10-04,02:05:36,0.75,0.9,1249.171875
2023-10-04,02:05:45,14.54,14.72,1249.171875
2023-10-04,02:06:30,11.34,13.3,1249.265625
2023-10-04,02:06:59,11.22,13.05,1249.265625
2023-10-04,02:07:56,11.22,13.05,1249.265625
2023-10-04,02:08:06,11.34,13.3,1249.265625
2023-10-04,02:08:14,11.22,13.06,1249.265625
2023-10-04,02:08:25,11.34,13.3,1249.265625
2023-10-04,02:08:35,11.69,13.56,1250.03125
2023-10-04,02:08:46,11.58,13.5,1250.03125
2023-10-04,02:08:56,14.54,14.73,1250.03125
2023-10-04,02:09:04,10.95,13.15,1250.03125
2023-10-04,02:09:39,10.95,13.15,1250.03125
2023-10-04,02:10:02,7.92,9.02,1254.09375
2023-10-04,02:10:11,9.11,9.39,1254.171875
2023-10-04,02:10:48,9.11,9.39,1254.171875
2023-10-04,02:10:58,5.55,6.47,1257.4375
2023-10-04,02:11:06,12.39,13.21,1257.59375
2023-10-04,02:11:15,5.85,6.77,1257.59375
2023-10-04,02:11:28,15.96,17.4,1257.609375
2023-10-04,02:12:38,0.75,0.91,1257.609375
2023-10-04,02:14:11,36.85,45.14,1257.609375
2023-10-04,02:14:37,0.75,0.91,1257.609375
2023-10-04,02:14:44,36.85,45.14,1257.609375
2023-10-04,02:18:00,36.86,45.15,1257.609375
2023-10-04,02:19:30,0.75,0.91,1257.609375
2023-10-04,02:19:44,0.79,1.13,1257.609375
2023-10-04,02:19:56,0.75,0.91,1257.609375
2023-10-04,02:25:00,36.85,45.14,1257.609375
2023-10-04,02:38:16,0.73,0.87,1260.1875
2023-10-04,02:42:40,1.44,1.62,1260.1875
2023-10-04,02:42:56,0.79,1.13,1260.1875
2023-10-04,02:43:07,0.79,1.13,1260.1875
2023-10-04,02:45:38,0.75,0.89,1260.1875
2023-10-04,02:45:49,0.75,0.89,1260.1875
2023-10-04,02:45:56,0.79,1.14,1260.1875
2023-10-04,02:47:00,0.79,1.14,1260.1875
2023-10-04,02:47:57,1.44,1.62,1260.234375
2023-10-04,02:48:39,1.44,1.62,1260.234375
2023-10-04,02:48:44,1.44,1.62,1260.234375
2023-10-04,02:48:48,0.79,1.14,1260.234375
2023-10-04,02:49:12,0.79,1.14,1260.234375
2023-10-04,02:50:26,0.79,1.14,1260.234375
2023-10-04,02:50:33,0.84,0.99,1260.234375
2023-10-04,02:50:41,0.73,0.86,1260.234375
2023-10-04,02:50:46,0.79,1.14,1260.234375
2023-10-04,02:50:55,0.79,1.14,1260.234375
2023-10-04,02:54:27,0.79,1.14,1260.234375
2023-10-04,02:55:32,1.19,2.25,1260.234375
2023-10-04,02:55:58,1.2,2.27,1260.34375
2023-10-04,02:56:30,0.79,1.14,1260.34375
2023-10-04,03:05:55,1.03,7.17,1262.53125
2023-10-04,03:06:50,1.44,1.62,1310.6875
2023-10-04,03:06:55,0.79,1.14,1310.6875
2023-10-04,03:07:07,1.37,7.48,1663.109375
2023-10-04,03:36:22,1.39,7.5,1738.671875
2023-10-04,03:37:30,0.79,1.14,1740.75
2023-10-04,03:37:38,0.79,1.14,1740.75
