Fecha,Hora,Megabytes Normal,Megabytes Picos
2023-10-03,00:21:39,14.65,14.85
2023-10-03,00:21:48,10.97,13.18
2023-10-03,00:21:55,10.97,13.18
2023-10-03,00:24:37,10.92,13.18
2023-10-03,00:26:56,10.92,13.18
2023-10-03,00:27:30,10.92,13.18
2023-10-03,00:27:42,10.92,13.18
2023-10-03,00:28:05,10.92,13.18
2023-10-03,00:28:49,10.92,13.18
2023-10-03,00:29:33,10.97,13.18
2023-10-03,00:30:15,10.97,13.18
2023-10-03,00:30:22,10.97,13.18
2023-10-03,00:30:53,10.92,13.18
2023-10-03,00:34:01,10.98,13.18
2023-10-03,00:35:42,10.98,13.18
2023-10-03,00:37:34,10.98,13.18
2023-10-03,00:39:03,10.98,13.18
2023-10-03,00:40:10,10.98,13.18
2023-10-03,00:42:33,10.97,13.18
2023-10-03,00:43:28,10.93,13.15
2023-10-03,00:45:04,10.93,13.15
2023-10-03,00:45:57,10.93,13.15
2023-10-03,00:46:57,0.77,1
2023-10-03,00:51:27,14.53,14.73
2023-10-03,00:53:38,10.93,13.15
2023-10-03,00:53:50,14.61,14.81
2023-10-03,00:53:58,10.93,13.15
2023-10-03,00:54:18,14.61,14.81
2023-10-03,00:54:29,0.77,1
2023-10-03,00:54:35,7.9,9.02
2023-10-03,00:55:02,9.1,9.39
2023-10-03,00:55:30,0.77,1
2023-10-03,00:55:45,7.9,9.02
2023-10-03,00:55:59,14.36,14.51
2023-10-03,08:37:18,12.11,12.35
2023-10-03,08:37:28,14.36,14.51
2023-10-03,08:39:08,24.5,24.74
2023-10-03,08:39:52,14.36,14.51
2023-10-03,08:40:01,13.12,13.71
2023-10-03,08:40:14,26.87,27.07
2023-10-03,08:40:23,14.33,25.87
2023-10-03,08:40:33,11.83,14.27
2023-10-03,08:45:49,11.83,14.27
2023-10-03,08:54:20,11.83,14.27
2023-10-03,08:54:40,11.83,14.27
2023-10-03,08:56:45,11.83,14.27
2023-10-03,09:06:14,12.12,14.32
2023-10-03,09:06:25,11.66,13.56
2023-10-03,09:07:22,11.74,13.94
2023-10-03,09:07:35,11.74,13.94
2023-10-03,09:50:22,12.02,13.94
2023-10-03,09:50:44,13.78,13.94
2023-10-03,09:51:54,13.78,13.94
2023-10-03,09:52:04,13.78,13.94
2023-10-03,09:52:40,13.78,13.94
2023-10-03,09:52:55,13.78,13.94
2023-10-03,09:53:42,1.15,1.38
2023-10-03,09:53:50,1.28,2.37
2023-10-03,09:54:01,36.36,44.73
2023-10-03,09:54:49,1.28,2.37
2023-10-03,09:55:09,1.15,1.38
2023-10-03,09:55:28,14.9,15.1
2023-10-03,09:55:41,13.16,13.68
2023-10-03,09:55:49,13.78,13.94
2023-10-03,09:56:03,13.78,13.94
2023-10-03,09:56:17,13.78,13.94
2023-10-03,10:03:55,13.78,13.94
2023-10-03,10:05:45,13.78,13.94
2023-10-03,10:06:33,13.78,13.94
2023-10-03,10:06:47,13.78,13.94
2023-10-03,10:06:58,13.78,13.94
2023-10-03,10:30:43,13.78,13.94
2023-10-03,11:45:41,13.78,13.94
2023-10-03,11:46:27,13.78,13.94
2023-10-03,11:46:47,13.78,13.94
2023-10-03,11:48:46,13.78,13.94
2023-10-03,12:05:36,13.78,13.94
2023-10-03,12:07:06,13.78,13.94
2023-10-03,12:13:36,13.55,13.67
2023-10-03,12:14:55,3.85,4.09
2023-10-03,12:18:37,3.85,4.09
2023-10-03,12:18:54,3.85,4.09
2023-10-03,12:19:25,1.46,3.93
2023-10-03,12:23:46,14.53,14.73
2023-10-03,12:25:57,12.74,13.3
2023-10-03,12:26:06,13.47,13.59
2023-10-03,12:26:50,14.16,14.28
2023-10-03,12:27:17,13.56,14.06
2023-10-03,12:28:06,13.48,13.6
2023-10-03,12:32:34,12.76,13.3
2023-10-03,12:32:40,12.66,13.05
2023-10-03,12:32:48,12.76,13.3
2023-10-03,12:32:55,13.48,13.6
2023-10-03,12:33:32,12.43,13.57
2023-10-03,12:33:51,13.31,13.81
2023-10-03,12:35:45,13.48,13.6
2023-10-03,12:37:39,14.24,14.36
2023-10-03,12:37:50,1.54,4.45
2023-10-03,12:38:05,7.9,9.02
2023-10-03,12:38:14,14.36,14.51
2023-10-03,12:38:54,9.32,9.46
2023-10-03,12:40:42,1.29,3.24
2023-10-03,12:41:46,5.54,6.47
2023-10-03,12:41:57,12.38,13.21
2023-10-03,12:42:41,5.86,6.77
2023-10-03,12:42:51,24.36,24.61
2023-10-03,12:43:44,27.97,37.98
2023-10-03,12:44:37,20.15,20.39
2023-10-03,12:44:52,0.77,1
2023-10-03,12:45:15,0.77,1
2023-10-03,13:00:00,0.74,0.9
2023-10-03,13:01:19,0.74,0.9
2023-10-03,13:02:39,0.77,1.01
2023-10-03,13:03:16,0.74,0.9
2023-10-03,13:03:19,0.74,0.9
2023-10-03,13:03:22,0.74,0.9
2023-10-03,13:03:42,0.74,0.9
2023-10-03,13:03:49,0.74,0.9
2023-10-03,13:09:21,14.53,14.73
2023-10-03,13:09:30,0.77,1.01
2023-10-03,13:09:37,14.53,14.73
2023-10-03,13:09:45,0.77,1.01
2023-10-03,13:10:09,0.73,0.89
2023-10-03,13:12:15,0.74,0.9
2023-10-03,13:12:53,0.73,0.88
2023-10-03,13:13:57,0.73,0.88
2023-10-03,13:30:06,11.05,13.24
2023-10-03,13:57:58,0.77,1.01
2023-10-03,13:58:11,0.75,0.9
2023-10-03,14:00:15,0.75,0.89
2023-10-03,14:05:26,0.77,1.01
2023-10-03,14:06:50,0.75,0.89
2023-10-03,14:07:06,0.75,0.89
2023-10-03,14:08:36,0.75,0.89
2023-10-03,14:10:45,0.77,1.01
2023-10-03,14:13:27,0.77,1.01
2023-10-03,14:13:37,1.17,2.26
2023-10-03,14:14:04,0.78,1.02
2023-10-03,14:14:12,1.18,2.27
2023-10-03,19:18:12,1.18,2.26
2023-10-03,19:18:43,1.18,2.27
2023-10-03,19:57:14,0.78,1.02
2023-10-03,19:57:34,0.78,1.01
2023-10-03,19:58:00,11.05,13.24
2023-10-03,20:07:50,11.01,13.24
2023-10-03,20:08:25,11.01,13.24
2023-10-03,20:08:33,11.01,13.24
2023-10-03,20:08:43,7.2,9.03
2023-10-03,20:10:18,7.18,9.03
2023-10-03,20:12:17,5.2,6.46
2023-10-03,20:12:26,5.2,6.46
2023-10-03,20:17:42,0.78,1.01
2023-10-03,20:17:55,7.18,9.03
2023-10-03,20:19:29,7.18,9.03
2023-10-03,20:19:43,4.12,5.07
2023-10-03,20:20:42,4.12,5.07
2023-10-03,20:21:18,4.12,5.07
2023-10-03,20:21:51,4.12,5.07
2023-10-03,20:22:41,4.12,5.07
2023-10-03,20:23:13,10.33,11.29
2023-10-03,20:27:12,4.12,5.07
2023-10-03,20:27:32,11.01,13.24
2023-10-03,20:27:42,1.39,1.64
2023-10-03,20:29:28,1.38,1.64
2023-10-03,20:30:52,1.39,1.64
2023-10-03,20:33:41,1.39,1.64
2023-10-03,20:34:31,1.38,1.64
2023-10-03,20:35:49,1.38,1.64
2023-10-03,20:36:56,1.38,1.64
2023-10-03,20:49:16,1.39,1.65
2023-10-03,20:50:31,1.38,1.64
2023-10-03,20:51:22,0.78,1.01
2023-10-03,20:51:46,0.75,0.9
2023-10-03,21:09:07,0.75,0.89
2023-10-03,21:14:06,0.78,1.01
2023-10-03,21:14:16,1.18,2.27
2023-10-03,21:16:09,36.25,407.87
2023-10-03,21:23:53,36.25,407.87
2023-10-03,21:38:08,36.26,407.87
2023-10-03,21:40:35,36.25,407.87
2023-10-03,21:44:42,1.18,2.27
2023-10-03,21:44:56,1.19,2.27
2023-10-03,21:45:26,1.19,2.27
2023-10-03,21:47:10,1.19,2.27
2023-10-03,21:48:42,1.19,2.27
2023-10-03,21:49:42,1.19,2.27
2023-10-03,21:50:52,1.59,2.27
2023-10-03,21:55:17,1.33,2.41
2023-10-03,21:57:14,1.19,2.27
2023-10-03,22:00:05,1.19,2.27
2023-10-03,22:00:44,1.19,2.27
2023-10-03,22:03:02,1.19,2.27
2023-10-03,22:03:34,1.19,2.27
2023-10-03,22:04:01,1.19,2.27
2023-10-03,22:04:18,1.19,2.27
2023-10-03,22:04:46,1.19,2.27
2023-10-03,22:05:08,1.19,2.27
2023-10-03,22:05:58,1.19,2.27
2023-10-03,22:06:27,1.19,2.27
2023-10-03,22:07:56,1.19,2.27
2023-10-03,22:09:06,1.19,2.27
2023-10-03,22:09:44,1.19,2.27
2023-10-03,22:10:10,1.19,2.27
2023-10-03,22:10:26,1.19,2.27
2023-10-03,22:10:42,1.19,2.27
2023-10-03,22:10:57,1.19,2.27
2023-10-03,22:11:33,1.19,2.27
2023-10-03,22:11:55,1.19,2.27
2023-10-03,22:12:15,1.19,2.27
2023-10-03,22:12:30,1.19,2.27
2023-10-03,22:12:42,1.19,2.27
2023-10-03,22:13:13,1.19,2.27
2023-10-03,22:13:34,1.19,2.27
2023-10-03,22:13:46,1.19,2.27
2023-10-03,22:14:43,1.19,2.27
2023-10-03,22:15:49,1.19,2.27
2023-10-03,22:15:57,1.19,2.27
2023-10-03,22:17:35,1.19,2.27
2023-10-03,22:18:33,1.19,2.27
2023-10-03,22:19:01,1.19,2.27
2023-10-03,22:21:04,1.19,2.27
2023-10-03,22:21:41,1.19,2.27
2023-10-03,22:26:53,1.19,2.27
2023-10-03,22:27:33,1.19,2.27
2023-10-03,22:29:31,1.19,2.27
2023-10-03,22:29:55,1.19,2.27
2023-10-03,22:30:27,1.19,2.27
2023-10-03,22:30:35,1.19,2.27
2023-10-03,22:31:59,1.19,2.27
2023-10-03,22:32:37,1.19,2.27
2023-10-03,22:34:05,1.19,2.27
2023-10-03,22:34:50,1.19,2.27
2023-10-03,22:35:05,1.19,2.27
2023-10-03,22:36:15,1.19,2.27
2023-10-03,22:37:13,1.19,2.27
2023-10-03,22:37:31,1.19,2.27
2023-10-03,22:39:41,1.18,2.27
2023-10-03,22:40:13,1.18,2.27
2023-10-03,22:56:10,1.19,2.27
2023-10-03,23:03:48,1.18,2.27
2023-10-03,23:07:12,0.79,0.95
2023-10-03,23:07:42,0.77,0.94
2023-10-03,23:07:43,0.77,0.94
2023-10-03,23:14:09,1.18,2.27
2023-10-03,23:14:30,0.8,0.97
2023-10-03,23:20:13,1.18,2.27
2023-10-03,23:20:51,0.81,0.97
2023-10-03,23:23:23,7.76,10.14
2023-10-03,23:24:31,1.18,2.27
2023-10-03,23:24:56,0.8,0.96
2023-10-03,23:27:38,1.18,2.27
2023-10-03,23:28:21,0.81,0.97
2023-10-03,23:29:34,1.18,2.27
2023-10-03,23:30:40,0.79,0.96
2023-10-03,23:33:57,1.18,2.27
2023-10-03,23:34:16,0.79,0.96
2023-10-03,23:36:06,1.18,2.27
2023-10-03,23:43:16,1.18,2.27
2023-10-03,23:43:36,0.78,1.01
2023-10-03,23:43:52,0.73,0.87
2023-10-03,23:59:05,0.73,0.87
2023-10-03,23:59:19,0.73,0.87
2023-10-04,00:00:33,0.74,0.91
2023-10-04,00:00:41,0.78,1.01
2023-10-04,00:00:56,0.83,1.95
2023-10-04,00:07:50,0.78,1.01
2023-10-04,00:08:46,0.9,1.99
2023-10-04,00:11:24,0.9,1.99
2023-10-04,00:11:58,0.9,1.99
2023-10-04,00:12:12,0.9,1.99
2023-10-04,00:12:26,0.9,1.99
2023-10-04,00:14:58,0.78,1.01
2023-10-04,00:15:13,0.92,2.01
2023-10-04,00:16:33,0.92,2.01
2023-10-04,00:20:18,0.77,0.93
2023-10-04,00:20:46,0.77,0.93
2023-10-04,00:21:35,0.78,1.01
2023-10-04,00:22:45,0.77,0.93
2023-10-04,00:26:11,0.78,1.01
2023-10-04,00:26:19,0.91,1.99
2023-10-04,00:28:09,0.91,1.99
2023-10-04,00:28:34,0.91,1.99
2023-10-04,00:28:48,0.91,1.99
2023-10-04,00:30:46,0.76,0.91
2023-10-04,00:31:11,0.76,0.91
2023-10-04,00:34:52,0.91,1.99
2023-10-04,00:35:02,0.78,1.01
2023-10-04,00:46:28,0.77,1.04
2023-10-04,00:49:50,0.77,1.04
2023-10-04,00:49:57,0.77,1.04
2023-10-04,00:51:13,0.77,1.05
2023-10-04,00:51:22,0.77,1.05
2023-10-04,00:51:42,0.77,1.04
2023-10-04,00:51:48,0.77,1.04
2023-10-04,00:52:28,0.77,1.04
2023-10-04,00:52:35,0.77,1.04
2023-10-04,00:54:53,0.77,1.04
2023-10-04,00:54:59,0.77,1.04
2023-10-04,00:55:59,0.77,1.04
2023-10-04,00:56:03,0.77,1.04
2023-10-04,00:57:44,0.77,1.04
2023-10-04,00:59:40,0.77,1.13
2023-10-04,00:59:47,0.77,1.13
2023-10-04,01:00:02,1.51,1.74
2023-10-04,01:00:54,1.51,1.74
2023-10-04,01:01:22,0.77,1.13
2023-10-04,01:01:27,0.74,0.9
2023-10-04,01:01:37,0.77,1.13
2023-10-04,01:01:47,0.72,0.87
2023-10-04,01:01:53,0.77,1.13
2023-10-04,01:05:55,0.77,1.13
2023-10-04,01:06:12,1.49,54.24
2023-10-04,01:07:30,1.42,1.62
2023-10-04,01:08:19,0.77,1.13
2023-10-04,01:09:29,0.77,1.13
2023-10-04,01:09:36,1.17,2.25
2023-10-04,01:15:13,1.18,2.26
2023-10-04,01:16:25,0.77,1.13
2023-10-04,01:17:07,14.52,14.72
2023-10-04,01:17:39,0.77,0.88
2023-10-04,01:18:04,0.77,0.88
2023-10-04,01:18:20,0.77,0.88
2023-10-04,01:18:24,0.77,0.88
2023-10-04,01:18:33,0.77,0.88
2023-10-04,01:19:56,0.77,1.13
2023-10-04,01:20:26,0.77,1.13
2023-10-04,01:21:30,0.72,0.86
2023-10-04,01:22:22,0.77,1.13
2023-10-04,01:22:59,0.77,1.13
2023-10-04,01:23:31,0.77,1.13
2023-10-04,01:24:16,0.81,1.91
2023-10-04,01:24:26,0.77,1.13
2023-10-04,01:24:42,0.77,1.13
2023-10-04,01:25:15,0.82,1.91
2023-10-04,01:26:14,0.77,1.13
2023-10-04,01:26:35,14.52,14.72
2023-10-04,01:26:46,0.77,1.13
2023-10-04,01:27:24,0.86,9.79
2023-10-04,01:27:55,0.92,9.8
2023-10-04,01:28:04,0.77,1.13
2023-10-04,01:32:10,0.78,0.98
2023-10-04,01:32:42,0.78,0.98
2023-10-04,01:33:48,0.77,1.13
2023-10-04,01:34:45,0.72,0.88
2023-10-04,01:35:16,0.72,0.88
2023-10-04,01:37:43,0.72,0.88
2023-10-04,01:37:58,0.83,1.93
2023-10-04,01:42:08,0.78,0.94
2023-10-04,01:42:17,0.83,1.93
2023-10-04,01:42:27,0.77,0.88
2023-10-04,01:45:39,0.74,0.9
2023-10-04,01:45:46,0.73,0.88
2023-10-04,01:45:52,0.74,0.9
2023-10-04,01:46:06,36.83,45.14
2023-10-04,01:46:26,0.77,1.13
2023-10-04,01:46:33,0.74,0.9
2023-10-04,01:46:43,0.74,0.9
2023-10-04,02:05:03,14.53,14.73
2023-10-04,02:05:12,10.93,13.15
2023-10-04,02:05:22,14.61,14.81
2023-10-04,02:05:30,0.77,1.13
2023-10-04,02:05:36,0.74,0.9
2023-10-04,02:05:45,14.52,14.72
2023-10-04,02:06:30,11.33,13.3
2023-10-04,02:06:59,11.22,13.05
2023-10-04,02:07:56,11.22,13.05
2023-10-04,02:08:06,11.33,13.3
2023-10-04,02:08:14,11.22,13.06
2023-10-04,02:08:25,11.33,13.3
2023-10-04,02:08:35,11.68,13.56
2023-10-04,02:08:46,11.56,13.5
2023-10-04,02:08:56,14.53,14.73
2023-10-04,02:09:04,10.93,13.15
2023-10-04,02:09:39,10.93,13.15
2023-10-04,02:10:02,7.9,9.02
2023-10-04,02:10:11,9.1,9.39
2023-10-04,02:10:48,9.1,9.39
2023-10-04,02:10:58,5.54,6.47
2023-10-04,02:11:06,12.38,13.21
2023-10-04,02:11:15,5.83,6.77
2023-10-04,02:11:28,15.94,17.4
2023-10-04,02:12:38,0.74,0.91
2023-10-04,02:14:11,36.83,45.14
2023-10-04,02:14:37,0.74,0.91
2023-10-04,02:14:44,36.83,45.14
2023-10-04,02:18:00,36.84,45.15
2023-10-04,02:19:30,0.74,0.91
2023-10-04,02:19:44,0.77,1.13
2023-10-04,02:19:56,0.74,0.91
2023-10-04,02:25:00,36.83,45.14
2023-10-04,02:38:16,0.71,0.87
2023-10-04,02:42:40,1.42,1.62
2023-10-04,02:42:56,0.77,1.13
2023-10-04,02:43:07,0.77,1.13
2023-10-04,02:45:38,0.73,0.89
2023-10-04,02:45:49,0.73,0.89
2023-10-04,02:45:56,0.77,1.14
2023-10-04,02:47:00,0.77,1.14
2023-10-04,02:47:57,1.42,1.62
2023-10-04,02:48:39,1.42,1.62
2023-10-04,02:48:44,1.42,1.62
2023-10-04,02:48:48,0.77,1.14
2023-10-04,02:49:12,0.77,1.14
2023-10-04,02:50:26,0.77,1.14
2023-10-04,02:50:33,0.82,0.99
2023-10-04,02:50:41,0.72,0.86
2023-10-04,02:50:46,0.77,1.14
2023-10-04,02:50:55,0.77,1.14
2023-10-04,02:54:27,0.77,1.14
2023-10-04,02:55:32,1.17,2.25
2023-10-04,02:55:58,1.18,2.27
2023-10-04,02:56:30,0.77,1.14
2023-10-04,03:05:55,1.01,7.17
2023-10-04,03:06:50,1.42,1.62
2023-10-04,03:06:55,0.77,1.14
2023-10-04,03:07:07,1.36,7.48
2023-10-04,03:36:22,1.37,7.5
2023-10-04,03:37:30,0.77,1.14
2023-10-04,03:37:38,0.77,1.14
2023-10-04,03:37:46,1.36,7.48
2023-10-04,03:38:53,1.37,7.5
2023-10-04,03:39:58,1.37,7.5
2023-10-04,03:42:36,1.37,7.5
2023-10-04,03:43:52,1.37,7.5
2023-10-04,03:46:44,1.37,7.5
2023-10-04,03:53:35,1.37,7.5
2023-10-04,03:55:50,1.37,7.5
2023-10-04,03:57:20,1.37,7.5
2023-10-04,04:00:09,1.18,2.17
2023-10-04,04:00:24,1.42,1.62
2023-10-04,04:00:39,0.77,1.14
2023-10-04,04:00:54,1.17,2.16
2023-10-04,10:36:46,1.18,2.18
2023-10-04,10:38:54,1.18,2.18
2023-10-04,10:39:30,1.18,2.18
2023-10-04,10:41:52,1.18,2.18
2023-10-04,10:43:56,1.18,2.18
2023-10-04,10:44:58,0.77,1.14
2023-10-04,10:45:06,0.77,1.14
2023-10-04,13:13:19,0.82,1.85
2023-10-04,13:43:00,0.82,1.85
2023-10-04,13:46:35,0.82,1.85
2023-10-04,14:22:03,0.82,1.85
2023-10-04,14:25:25,0.83,1.86
2023-10-04,14:30:46,0.83,1.86
2023-10-04,14:31:20,0.77,1.14
2023-10-04,14:42:10,0.77,1.14
2023-10-04,14:42:17,1.17,2.16
2023-10-04,14:46:01,1.18,2.18
2023-10-04,14:46:39,1.18,2.18
2023-10-04,14:47:32,1.18,2.18
2023-10-04,14:49:31,43.53,401.84
2023-10-04,14:50:20,1.18,2.18
2023-10-04,14:51:30,1.18,2.18
2023-10-04,14:51:50,1.18,2.18
2023-10-04,14:52:36,1.19,2.18
2023-10-04,14:52:56,1.18,2.18
2023-10-04,14:53:24,0.77,1.14
2023-10-04,15:51:17,0.77,1.14
2023-10-04,15:53:51,0.77,1.14
2023-10-04,17:46:47,0.77,1.14
2023-10-04,17:51:54,0.77,1.14
2023-10-05,14:58:41,0.82,1.85
2023-10-05,14:58:46,0.77,1.14
2023-10-05,14:58:56,23.43,27.88
2023-10-05,16:50:32,23.43,27.88
2023-10-05,16:50:32,23.43,27.88
2023-10-05,16:50:34,23.43,27.88
2023-10-05,16:50:56,0.77,0.94
2023-10-05,16:50:57,0.77,0.94
2023-10-05,16:51:03,0.77,1.14
2023-10-05,16:51:44,18.26,18.56
2023-10-05,16:53:04,18.26,18.56
2023-10-05,16:53:16,18.26,18.56
2023-10-05,16:54:24,18.26,18.56
2023-10-05,17:20:01,18.26,18.56
2023-10-05,17:20:08,0.73,0.91
2023-10-05,17:27:58,0.73,0.88
2023-10-05,17:28:02,0.77,1.14
2023-10-05,17:28:11,1.17,2.16
2023-10-05,17:28:35,1.18,2.17
2023-10-05,17:29:12,1.19,2.18
2023-10-05,17:31:12,0.77,1.14
2023-10-05,17:40:05,0.77,1.14
2023-10-05,17:40:10,1.17,2.16
2023-10-05,17:40:18,43.52,401.84
2023-10-05,17:40:51,1.18,2.17
2023-10-05,17:51:12,1.18,2.17
2023-10-05,17:51:42,1.18,2.17
2023-10-05,17:51:56,0.77,1.14
2023-10-05,18:55:30,0.77,1.14
2023-10-05,18:56:13,0.77,1.14
2023-10-05,18:56:59,0.77,1.14
2023-10-05,18:58:16,1.17,2.16
2023-10-05,19:11:53,0.77,1.14
2023-10-05,19:19:07,0.77,1.14
2023-10-05,19:19:14,1.17,2.16
2023-10-05,19:22:41,1.19,2.18
2023-10-05,19:27:54,1.18,2.17
2023-10-05,19:28:19,0.77,1.14
2023-10-05,19:28:30,18.26,18.56
2023-10-05,19:29:58,18.12,18.44
2023-10-05,19:30:14,18.26,18.56
2023-10-05,19:30:57,0.77,1.14
2023-10-05,19:31:09,18.26,18.56
2023-10-05,19:31:22,22.27,22.48
2023-10-05,19:38:21,0.77,1.14
2023-10-05,19:38:27,0.87,1.17
2023-10-05,19:38:39,5.28,6.46
2023-10-05,19:39:08,0.77,1.14
2023-10-05,19:39:12,0.73,0.91
2023-10-05,19:40:43,0.73,0.91
2023-10-05,19:40:50,0.73,0.91
2023-10-05,19:40:54,44.04,54.26
2023-10-05,19:41:31,0.73,0.91
2023-10-05,19:41:51,0.73,0.91
2023-10-05,19:41:56,0.77,1.14
2023-10-05,22:43:55,0.77,1.14
2023-10-05,22:44:01,0.73,0.91
2023-10-05,22:44:50,0.73,0.91
2023-10-05,22:54:29,0.92,1.93
2023-10-05,22:58:12,44.03,54.26
2023-10-05,23:01:39,44.04,54.27
2023-10-06,05:41:53,44.04,54.26
2023-10-06,05:42:21,0.77,1.14
2023-10-06,05:42:45,49.32,49.89
2023-10-06,05:43:09,59.9,60.39
2023-10-06,10:37:43,59.9,60.39
2023-10-06,10:39:24,84.32,111.58
2023-10-06,10:42:08,25.2,111.58
2023-10-06,10:42:12,0.77,1.14
2023-10-06,10:56:51,49.32,49.89
2023-10-06,10:57:39,50.29,50.5
2023-10-06,10:58:13,49.18,49.59
2023-10-06,10:58:32,49.32,49.89
2023-10-06,10:58:55,59.9,60.39
2023-10-06,11:03:19,0.77,1.14
2023-10-06,11:07:17,0.77,1.14
2023-10-06,11:07:28,1.17,2.16
2023-10-06,11:14:06,1.18,2.18
2023-10-06,11:14:58,1.18,2.17
2023-10-06,11:16:01,7.75,10.14
2023-10-06,11:16:46,1.18,2.17
2023-10-06,11:17:07,0.79,0.96
2023-10-06,11:17:12,1.18,2.17
2023-10-06,11:18:25,1.18,2.17
2023-10-06,11:20:02,0.77,1.14
2023-10-06,11:20:21,39.35,39.93
2023-10-06,11:20:43,49.58,50.06
2023-10-06,11:21:12,67.39,87.81
2023-10-06,17:29:59,0.72,0.89
2023-10-06,17:30:14,0.77,1.14
2023-10-06,17:30:19,0.73,0.91
2023-10-06,17:30:59,0.77,1.14
2023-10-06,17:31:17,4.26,4.43
2023-10-06,17:31:21,0.77,1.14
2023-10-06,17:31:27,0.77,1.14
2023-10-06,17:33:55,0.73,0.91
2023-10-06,17:33:59,44.04,54.26
2023-10-06,17:34:25,44.05,54.28
2023-10-06,17:37:08,0.77,1.14
2023-10-06,17:37:17,1.17,2.16
2023-10-06,17:44:56,0.77,1.14
2023-10-06,17:45:05,4.71,4.88
2023-10-06,17:46:30,0.77,1.14
2023-10-06,17:55:06,0.77,1.14
2023-10-06,17:55:22,1.17,2.16
2023-10-06,17:56:53,0.77,1.14
2023-10-06,17:56:58,4.71,4.88
2023-10-06,17:57:02,5.42,5.57
2023-10-06,18:05:02,5.83,6
2023-10-06,18:05:10,0.77,1.14
2023-10-06,18:05:14,1.17,2.16
2023-10-06,18:11:20,0.77,1.14
2023-10-06,18:11:46,4.71,4.88
2023-10-06,18:11:51,5.42,5.57
2023-10-06,18:12:02,6.5,6.65
2023-10-07,10:45:50,0.77,1.14
2023-10-07,10:46:22,0.77,1.14
2023-10-07,10:46:27,1.17,2.16
2023-10-07,10:47:22,1.18,2.26
2023-10-07,10:47:36,1.42,1.62
2023-10-07,10:47:46,0.77,1.14
2023-10-07,10:48:01,0.77,1.14
2023-10-07,10:48:05,1.17,2.25
2023-10-07,10:48:26,0.77,1.14
2023-10-07,10:48:38,0.77,1.14
2023-10-07,10:48:46,1.17,2.25
2023-10-07,10:49:01,1.19,2.27
2023-10-07,10:49:41,1.42,1.62
2023-10-07,10:49:53,0.77,1.14
2023-10-07,10:50:05,1.17,2.16
2023-10-07,10:50:49,1.19,2.18
2023-10-07,10:54:40,0.72,0.88
2023-10-07,10:55:23,0.85,1.03
2023-10-07,10:56:25,0.85,1.03
2023-10-07,11:01:30,0.85,1.03
2023-10-07,11:02:18,0.85,1.03
2023-10-07,11:10:34,0.85,1.03
2023-10-07,11:11:12,0.85,1.03
2023-10-07,11:11:18,0.85,1.03
2023-10-07,11:12:02,0.85,1.03
2023-10-07,11:12:12,0.85,1.03
2023-10-07,11:13:16,0.85,1.03
2023-10-07,11:13:17,0.85,1.03
2023-10-07,11:14:38,0.85,1.03
2023-10-07,11:15:43,0.85,1.03
2023-10-07,11:17:15,0.85,1.03
2023-10-07,11:43:59,0.77,1.14
2023-10-07,11:47:02,0.77,1.14
2023-10-07,11:47:18,18.26,18.56
2023-10-07,11:47:29,22.27,22.48
2023-10-07,12:53:28,0.71,0.87
2023-10-07,12:59:35,0.84,1.03
2023-10-07,12:59:51,0.84,1.03
2023-10-07,13:01:32,0.84,1.03
2023-10-07,13:01:42,0.71,0.87
2023-10-07,13:01:47,0.77,1.14
2023-10-07,13:01:52,1.17,2.16
2023-10-07,13:01:56,1.18,2.18
2023-10-07,13:04:01,0.85,1.04
2023-10-07,13:04:30,0.84,1.02
2023-10-07,13:05:06,0.83,1.01
2023-10-07,13:05:23,0.85,1.03
2023-10-07,13:05:38,0.83,1.01
2023-10-07,13:05:58,0.75,0.89
2023-10-07,13:06:15,0.73,0.89
2023-10-07,13:06:22,0.72,0.88
2023-10-07,13:06:43,0.72,0.88
2023-10-07,13:06:48,0.73,0.89
2023-10-07,13:07:23,0.73,0.89
2023-10-07,13:09:58,0.73,0.89
2023-10-07,13:10:02,0.73,0.89
2023-10-07,13:10:10,0.73,0.89
2023-10-07,13:10:23,0.73,0.89
2023-10-07,13:11:11,0.73,0.89
2023-10-07,13:11:21,0.73,0.89
2023-10-07,13:11:29,0.73,0.89
2023-10-07,13:11:46,0.73,0.88
2023-10-07,13:11:53,0.73,0.88
2023-10-07,13:11:57,0.73,0.88
2023-10-07,13:12:13,0.73,0.88
2023-10-07,13:12:21,0.73,0.88
2023-10-07,13:12:29,0.72,0.88
2023-10-07,13:13:33,0.72,0.88
2023-10-07,13:13:39,0.72,0.88
2023-10-07,13:13:49,0.72,0.88
2023-10-07,13:13:54,0.72,0.88
2023-10-07,13:14:13,0.72,0.88
2023-10-07,13:14:19,0.72,0.88
2023-10-07,13:14:22,0.72,0.88
2023-10-07,13:14:33,0.72,0.88
2023-10-07,13:14:38,0.72,0.88
2023-10-07,13:14:48,0.72,0.88
2023-10-07,13:22:39,0.72,0.88
2023-10-07,13:22:47,0.72,0.88
2023-10-07,13:23:02,0.73,0.89
2023-10-07,13:23:25,0.73,0.89
2023-10-07,15:14:30,0.73,0.89
2023-10-07,15:14:49,0.73,0.89
2023-10-07,15:15:00,0.73,0.89
2023-10-07,15:15:23,0.73,0.89
2023-10-07,15:15:32,0.73,0.89
2023-10-07,15:15:40,0.73,0.89
2023-10-07,15:15:46,0.73,0.89
